elapsed_ms,frame,scene,event,ms
3760.3584,16,18,"GUI Render",0.113399997
3760.3603,16,18,"Physics",0.00889999978
3760.3622,16,18,"Update",35.3347015
3760.364,16,18,"Fixed Update",0.00549999997
3760.366,16,18,"Spline Update",0.000199999995
3760.3679,16,18,"Compose",0.411599994
3760.37,16,18,"Update Buffers (CPU)",0.0720999986
3789.8403,17,18,"SetVSync",29.2168
3795.8776,17,18,"RenderPath3D Update",5.1568
3795.894,17,18,"Application Update",35.3101
3809.0228,17,18,"Application Render",13.1256
3809.5202,17,18,"Application Compose",0.4259
3810.5001,17,18,"SubmitCommandLists",0.9665
3810.5234,17,18,"Shadowmap packing",0.00079999998
3810.527,17,18,"Render",13.1246004
3810.5293,17,18,"Procedural Animations",0.0013
3810.5319,17,18,"Script Components",0.000199999995
3810.5343,17,18,"CPU Frame",49.2061996
3810.5365,17,18,"Input",0.187399998
3810.5389,17,18,"GUI Update",0.0551999994
3810.541,17,18,"Frustum Culling",1.23749995
3810.5433,17,18,"Animations",9.99999975e-05
3810.5456,17,18,"Spring Dependencies",0.000199999995
3810.5477,17,18,"GUI Render",0.0951000005
3810.5497,17,18,"Physics",0.00730000017
3810.5514,17,18,"Update",35.3096008
3810.5534,17,18,"Fixed Update",0.00469999993
3810.5554,17,18,"Spline Update",0.000300000014
3810.5573,17,18,"Compose",0.425099999
3810.5592,17,18,"Update Buffers (CPU)",0.162499994
3843.2219,18,18,"SetVSync",32.4825
3849.5888,18,18,"RenderPath3D Update",5.36
3849.6124,18,18,"Application Update",38.8922
3860.6747,18,18,"Application Render",11.0568
3861.1669,18,18,"Application Compose",0.4215
3862.2551,18,18,"SubmitCommandLists",1.0755
3862.3819,18,18,"Shadowmap packing",0.000500000024
3862.3855,18,18,"Render",11.0558004
3862.3875,18,18,"Procedural Animations",0.00150000001
3862.3898,18,18,"Script Components",9.99999975e-05
3862.3924,18,18,"CPU Frame",50.6626015
3862.4016,18,18,"Input",0.144199997
3862.404,18,18,"GUI Update",0.0419999994
3862.4061,18,18,"Frustum Culling",1.45770001
3862.408,18,18,"Animations",9.99999975e-05
3862.4098,18,18,"Spring Dependencies",0.000699999975
3862.4119,18,18,"GUI Render",0.136199996
3862.4141,18,18,"Physics",0.00860000029
3862.4159,18,18,"Update",38.8918991
3862.4176,18,18,"Fixed Update",0.00480000023
3862.4194,18,18,"Spline Update",0.000199999995
3862.4211,18,18,"Compose",0.42050001
3862.423,18,18,"Update Buffers (CPU)",0.0980999991
3892.4015,19,18,"SetVSync",29.8076
3898.0034,19,18,"RenderPath3D Update",4.7443
3898.0197,19,18,"Application Update",35.4449
3908.2848,19,18,"Application Render",10.2617
3908.7844,19,18,"Application Compose",0.4212
3909.651,19,18,"SubmitCommandLists",0.8539
3909.6754,19,18,"Shadowmap packing",0.000300000014
3909.6789,19,18,"Render",10.2608995
3909.6811,19,18,"Procedural Animations",0.00120000006
3909.6836,19,18,"Script Components",0.000199999995
3909.686,19,18,"CPU Frame",46.4225006
3909.688,19,18,"Input",0.1294
3909.6904,19,18,"GUI Update",0.0351000018
3909.6924,19,18,"Frustum Culling",1.22109997
3909.6945,19,18,"Animations",9.99999975e-05
3909.6968,19,18,"Spring Dependencies",0.000199999995
3909.6989,19,18,"GUI Render",0.118900001
3909.7008,19,18,"Physics",0.00769999996
3909.7026,19,18,"Update",35.4446983
3909.7045,19,18,"Fixed Update",0.00510000018
3909.7065,19,18,"Spline Update",0.000199999995
3909.7083,19,18,"Compose",0.420300007
3909.7101,19,18,"Update Buffers (CPU)",0.1074
3939.105,20,18,"SetVSync",29.1971
3945.2428,20,18,"RenderPath3D Update",5.2267
3945.261,20,18,"Application Update",35.383
3955.0781,20,18,"Application Render",9.8138
3955.5858,20,18,"Application Compose",0.4401
3956.4285,20,18,"SubmitCommandLists",0.8304
3956.4832,20,18,"Shadowmap packing",0.000500000024
3956.4863,20,18,"Render",9.81289959
3956.4883,20,18,"Procedural Animations",0.0013
3956.4906,20,18,"Script Components",0.000500000024
3956.4931,20,18,"CPU Frame",45.9287987
3956.4955,20,18,"Input",0.153200001
3956.4977,20,18,"GUI Update",0.0445000008
3956.4995,20,18,"Frustum Culling",1.23969996
3956.5014,20,18,"Animations",0.00079999998
3956.5036,20,18,"Spring Dependencies",0.000300000014
3956.5057,20,18,"GUI Render",0.0958999991
3956.5076,20,18,"Physics",0.0109000001
3956.5094,20,18,"Update",35.3825989
3956.5115,20,18,"Fixed Update",0.00540000014
3956.5134,20,18,"Spline Update",0.00039999999
3956.5153,20,18,"Compose",0.439300001
3956.5173,20,18,"Update Buffers (CPU)",0.106799997
3985.2256,21,18,"SetVSync",28.4918
3991.0016,21,18,"RenderPath3D Update",4.8856
3991.0167,21,18,"Application Update",34.3116
4000.7199,21,18,"Application Render",9.6999
4001.2124,21,18,"Application Compose",0.4243
4002.1529,21,18,"SubmitCommandLists",0.9275
4002.1887,21,18,"Shadowmap packing",0.00039999999
4002.1926,21,18,"Render",9.69900036
4002.1946,21,18,"Procedural Animations",0.00109999999
4002.197,21,18,"Script Components",0.000300000014
4002.1993,21,18,"CPU Frame",44.7625008
4002.2012,21,18,"Input",0.172900006
4002.2034,21,18,"GUI Update",0.0421999991
4002.2055,21,18,"Frustum Culling",1.20469999
4002.2076,21,18,"Animations",0.000500000024
4002.2095,21,18,"Spring Dependencies",0.000199999995
4002.2115,21,18,"GUI Render",0.145899996
4002.2134,21,18,"Physics",0.00730000017
4002.2153,21,18,"Update",34.3111992
4002.217,21,18,"Fixed Update",0.00490000006
4002.2189,21,18,"Spline Update",0.000199999995
4002.2207,21,18,"Compose",0.423500001
4002.2226,21,18,"Update Buffers (CPU)",0.0992999971
4030.0056,22,18,"SetVSync",27.6068
4036.1309,22,18,"RenderPath3D Update",5.0575
4036.1434,22,18,"Application Update",33.7642
4051.0553,22,18,"Application Render",14.9085
4051.558,22,18,"Application Compose",0.4227
4052.615,22,18,"SubmitCommandLists",1.0438
4052.6404,22,18,"Shadowmap packing",0.00039999999
4052.6437,22,18,"Render",14.9078999
4052.6459,22,18,"Procedural Animations",0.00120000006
4052.6882,22,18,"Script Components",0.000199999995
4052.6908,22,18,"CPU Frame",49.3865013
4052.6927,22,18,"Input",0.142399997
4052.6954,22,18,"GUI Update",0.0527999997
4052.7065,22,18,"Frustum Culling",1.37829995
4052.7085,22,18,"Animations",0.0013
4052.7108,22,18,"Spring Dependencies",0.00039999999
4052.7129,22,18,"GUI Render",0.114699997
4052.7148,22,18,"Physics",0.0074
4052.7165,22,18,"Update",33.7639008
4052.7182,22,18,"Fixed Update",0.00469999993
4052.7201,22,18,"Spline Update",0.000300000014
4052.7221,22,18,"Compose",0.421700001
4052.7239,22,18,"Update Buffers (CPU)",0.139599994
4081.5611,23,18,"SetVSync",28.6483
4087.5264,23,18,"RenderPath3D Update",4.9881
4087.5429,23,18,"Application Update",34.6502
4097.2869,23,18,"Application Render",9.7409
4097.7724,23,18,"Application Compose",0.4056
4098.7163,23,18,"SubmitCommandLists",0.9319
4098.7421,23,18,"Shadowmap packing",0.000199999995
4098.7604,23,18,"Render",9.73999977
4098.7624,23,18,"Procedural Animations",0.00109999999
4098.7651,23,18,"Script Components",0.000500000024
4098.7677,23,18,"CPU Frame",45.1507988
4098.7697,23,18,"Input",0.152600005
4098.7719,23,18,"GUI Update",0.0335999988
4098.7874,23,18,"Frustum Culling",1.21060002
4098.7893,23,18,"Animations",0.000199999995
4098.791,23,18,"Spring Dependencies",0.00100000005
4098.793,23,18,"GUI Render",0.149499997
4098.7948,23,18,"Physics",0.00710000005
4098.7966,23,18,"Update",34.6498985
4098.7983,23,18,"Fixed Update",0.00540000014
4098.8002,23,18,"Spline Update",0.000199999995
4098.802,23,18,"Compose",0.404399991
4098.8038,23,18,"Update Buffers (CPU)",0.107699998
4127.3386,24,18,"SetVSync",28.3002
4133.696,24,18,"RenderPath3D Update",4.7977
4133.7082,24,18,"Application Update",34.6965
4144.121,24,18,"Application Render",10.4092
4144.6259,24,18,"Application Compose",0.4168
4145.4978,24,18,"SubmitCommandLists",0.8593
4145.5365,24,18,"Shadowmap packing",0.000300000014
4145.5398,24,18,"Render",10.4083004
4145.5424,24,18,"Procedural Animations",0.00139999995
4145.5449,24,18,"Script Components",9.99999975e-05
4145.5478,24,18,"CPU Frame",45.9035988
4145.5501,24,18,"Input",0.192699999
4145.5523,24,18,"GUI Update",0.0399999991
4145.5543,24,18,"Frustum Culling",1.25610006
4145.5562,24,18,"Animations",9.99999975e-05
4145.5579,24,18,"Spring Dependencies",0.000699999975
4145.5599,24,18,"GUI Render",0.123599999
4145.5618,24,18,"Physics",0.00659999996
4145.5638,24,18,"Update",34.6960983
4145.5656,24,18,"Fixed Update",0.00579999993
4145.5676,24,18,"Spline Update",0.000199999995
4145.5694,24,18,"Compose",0.415899992
4145.5712,24,18,"Update Buffers (CPU)",0.129700005
4175.9077,25,18,"SetVSync",30.1688
4181.8157,25,18,"RenderPath3D Update",4.9127
4181.8281,25,18,"Application Update",36.107
4191.5629,25,18,"Application Render",9.7316
4192.0529,25,18,"Application Compose",0.423
4192.9384,25,18,"SubmitCommandLists",0.8733
4192.9724,25,18,"Shadowmap packing",0.00039999999
4192.9757,25,18,"Render",9.73099995
4192.9777,25,18,"Procedural Animations",0.00150000001
4192.98,25,18,"Script Components",0.000199999995
4192.9828,25,18,"CPU Frame",46.5513992
4192.9848,25,18,"Input",0.135600001
4192.9877,25,18,"GUI Update",0.0450000018
4192.9895,25,18,"Frustum Culling",1.1918
4192.9914,25,18,"Animations",0.000199999995
4192.9932,25,18,"Spring Dependencies",9.99999975e-05
4192.9959,25,18,"GUI Render",0.134000003
4192.9978,25,18,"Physics",0.00719999988
4192.9998,25,18,"Update",36.1067009
4193.0015,25,18,"Fixed Update",0.00449999981
4193.0035,25,18,"Spline Update",0.000199999995
4193.0053,25,18,"Compose",0.421999991
4193.0079,25,18,"Update Buffers (CPU)",0.0731000006
4222.2193,26,18,"SetVSync",29.0298
4227.9689,26,18,"RenderPath3D Update",4.8468
4227.9903,26,18,"Application Update",34.8197
4238.3415,26,18,"Application Render",10.3481
4238.8754,26,18,"Application Compose",0.4689
4239.7776,26,18,"SubmitCommandLists",0.8902
4239.8005,26,18,"Shadowmap packing",0.000699999975
4239.8038,26,18,"Render",10.3473997
4239.8057,26,18,"Procedural Animations",0.00100000005
4239.8084,26,18,"Script Components",0.000199999995
4239.8681,26,18,"CPU Frame",45.9310989
4239.8701,26,18,"Input",0.1479
4239.8726,26,18,"GUI Update",0.0386000015
4239.8828,26,18,"Frustum Culling",1.27859998
4239.8848,26,18,"Animations",0.000699999975
4239.8865,26,18,"Spring Dependencies",0.000300000014
4239.8898,26,18,"GUI Render",0.101000004
4239.906,26,18,"Physics",0.00820000004
4239.9078,26,18,"Update",34.8194008
4239.9097,26,18,"Fixed Update",0.0057000001
4239.9116,26,18,"Spline Update",0.000300000014
4239.9134,26,18,"Compose",0.467999995
4239.9153,26,18,"Update Buffers (CPU)",0.0729999989
4268.0237,27,18,"SetVSync",27.9235
4273.6794,27,18,"RenderPath3D Update",4.7209
4273.6977,27,18,"Application Update",33.6165
4283.4972,27,18,"Application Render",9.7959
4283.9849,27,18,"Application Compose",0.4099
4284.9707,27,18,"SubmitCommandLists",0.9744
4285.0043,27,18,"Shadowmap packing",0.000300000014
4285.0079,27,18,"Render",9.7947998
4285.01,27,18,"Procedural Animations",0.00120000006
4285.0124,27,18,"Script Components",9.99999975e-05
4285.0157,27,18,"CPU Frame",44.2018013
4285.0176,27,18,"Input",0.151999995
