elapsed_ms,frame,scene,event,ms
2852.1287,18,1,"RenderPath3D Update",0.2134
2852.1358,18,1,"Application Update",0.2513
2852.7057,18,1,"Application Render",0.5664
2853.4763,18,1,"Application Compose",0.6801
2858.5406,18,1,"SubmitCommandLists",5.0391
2858.604,18,1,"Shadowmap packing",0.00039999999
2858.6081,18,1,"Render",0.566100001
2858.6103,18,1,"Procedural Animations",0.00159999996
2858.6126,18,1,"Script Components",9.99999975e-05
2858.6162,18,1,"CPU Frame",1.87020004
2858.6185,18,1,"Input",0.147599995
2858.6213,18,1,"GUI Update",0.0353000015
2858.6236,18,1,"Frustum Culling",0.054299999
2858.6255,18,1,"Animations",0
2858.6276,18,1,"Spring Dependencies",0.000300000014
2858.6304,18,1,"GUI Render",0.0904999971
2858.6323,18,1,"Physics",0.00650000013
2858.6341,18,1,"Update",0.250999987
2858.6365,18,1,"Fixed Update",0.00579999993
2858.6384,18,1,"Spline Update",0.000199999995
2858.6402,18,1,"Compose",0.679400027
2858.6427,18,1,"Update Buffers (CPU)",0.139799997
2859.0251,19,1,"RenderPath3D Update",0.1955
2859.0291,19,1,"Application Update",0.2316
2859.5705,19,1,"Application Render",0.5391
2860.0306,19,1,"Application Compose",0.4259
2865.348,19,1,"SubmitCommandLists",5.306
2865.425,19,1,"Shadowmap packing",0.000300000014
2865.563,19,1,"Render",0.538900018
2865.5671,19,1,"Procedural Animations",0.00139999995
2865.5698,19,1,"Script Components",0.000199999995
2865.5728,19,1,"CPU Frame",1.47370005
2865.5749,19,1,"Input",0.135399997
2865.5773,19,1,"GUI Update",0.0281000007
2865.5797,19,1,"Frustum Culling",0.0588000007
2865.5816,19,1,"Animations",0
2865.5841,19,1,"Spring Dependencies",0.000199999995
2865.5865,19,1,"GUI Render",0.0681999996
2865.5884,19,1,"Physics",0.000699999975
2865.5902,19,1,"Update",0.231099993
2865.5923,19,1,"Fixed Update",9.99999975e-05
2865.5946,19,1,"Spline Update",0.000300000014
2865.5966,19,1,"Compose",0.425599992
2865.5984,19,1,"Update Buffers (CPU)",0.111400001
2866.0921,20,1,"RenderPath3D Update",0.2835
2866.1004,20,1,"Application Update",0.3272
2866.7136,20,1,"Application Render",0.6097
2867.3963,20,1,"Application Compose",0.6458
2872.6359,20,1,"SubmitCommandLists",5.2154
2872.8072,20,1,"Shadowmap packing",0.000300000014
2872.8138,20,1,"Render",0.609399974
2872.8166,20,1,"Procedural Animations",0.00139999995
2872.8209,20,1,"Script Components",0.000199999995
2872.8255,20,1,"CPU Frame",2.0322001
2872.8285,20,1,"Input",0.152799994
2872.832,20,1,"GUI Update",0.0299999993
2872.8356,20,1,"Frustum Culling",0.064000003
2872.8388,20,1,"Animations",0.000199999995
2872.8418,20,1,"Spring Dependencies",0.000300000014
2872.8461,20,1,"GUI Render",0.0676999986
2872.8495,20,1,"Physics",0.00579999993
2872.8523,20,1,"Update",0.326999992
2872.8551,20,1,"Fixed Update",0.00639999984
2872.8584,20,1,"Spline Update",0.000199999995
2872.8618,20,1,"Compose",0.645500004
2872.8657,20,1,"Update Buffers (CPU)",0.140400007
2873.5883,21,1,"RenderPath3D Update",0.3707
2873.5985,21,1,"Application Update",0.4603
2874.5572,21,1,"Application Render",0.9544
2875.3358,21,1,"Application Compose",0.6916
2879.4286,21,1,"SubmitCommandLists",4.0692
2879.5253,21,1,"Shadowmap packing",0.000500000024
2879.531,21,1,"Render",0.953700006
2879.5359,21,1,"Procedural Animations",0.00419999985
2879.5394,21,1,"Script Components",0.000500000024
2879.5446,21,1,"CPU Frame",2.6559
2879.5473,21,1,"Input",0.236100003
2879.5526,21,1,"GUI Update",0.0593999997
2879.556,21,1,"Frustum Culling",0.0886999965
2879.5594,21,1,"Animations",9.99999975e-05
2879.5631,21,1,"Spring Dependencies",0.000600000028
2879.5679,21,1,"GUI Render",0.125699997
2879.5708,21,1,"Physics",0.00340000005
2879.5734,21,1,"Update",0.460099995
2879.5768,21,1,"Fixed Update",0
2879.5794,21,1,"Spline Update",0.00120000006
2879.582,21,1,"Compose",0.690299988
2879.5853,21,1,"Update Buffers (CPU)",0.271699995
2880.2409,22,1,"RenderPath3D Update",0.3183
2880.2536,22,1,"Application Update",0.4247
2881.3129,22,1,"Application Render",1.0543
2882.0724,22,1,"Application Compose",0.6994
2886.4279,22,1,"SubmitCommandLists",4.3306
2886.5547,22,1,"Shadowmap packing",0.000300000014
2886.5607,22,1,"Render",1.05379999
2886.5651,22,1,"Procedural Animations",0.00150000001
2886.5696,22,1,"Script Components",0.000199999995
2886.5748,22,1,"CPU Frame",2.62199998
2886.5781,22,1,"Input",0.217700005
2886.584,22,1,"GUI Update",0.0676999986
2886.5875,22,1,"Frustum Culling",0.128399998
2886.5906,22,1,"Animations",0.000199999995
2886.594,22,1,"Spring Dependencies",0.000199999995
2886.5973,22,1,"GUI Render",0.104699999
2886.6007,22,1,"Physics",0.00200000009
2886.6044,22,1,"Update",0.424299985
2886.6096,22,1,"Fixed Update",9.99999975e-05
2886.6147,22,1,"Spline Update",0.000699999975
2886.6177,22,1,"Compose",0.698899984
2886.6214,22,1,"Update Buffers (CPU)",0.214699998
2887.2308,23,1,"RenderPath3D Update",0.2978
2887.2395,23,1,"Application Update",0.3528
2888.1165,23,1,"Application Render",0.8728
2888.8513,23,1,"Application Compose",0.675
2893.4158,23,1,"SubmitCommandLists",4.5413
2893.5245,23,1,"Shadowmap packing",0.00039999999
2893.5311,23,1,"Render",0.872099996
2893.5344,23,1,"Procedural Animations",0.00150000001
2893.538,23,1,"Script Components",0.000300000014
2893.5422,23,1,"CPU Frame",2.38409996
2893.5456,23,1,"Input",0.230800003
2893.5494,23,1,"GUI Update",0.0410999991
2893.5533,23,1,"Frustum Culling",0.0966999978
2893.5566,23,1,"Animations",9.99999975e-05
2893.6123,23,1,"Spring Dependencies",0.00079999998
2893.616,23,1,"GUI Render",0.101300001
2893.6185,23,1,"Physics",0.00829999987
2893.6216,23,1,"Update",0.352400005
2893.6249,23,1,"Fixed Update",0.0104999999
2893.6279,23,1,"Spline Update",0.00139999995
2893.6305,23,1,"Compose",0.674199998
2893.6337,23,1,"Update Buffers (CPU)",0.157600001
2894.3156,24,1,"RenderPath3D Update",0.3469
2894.3266,24,1,"Application Update",0.423
2895.0533,24,1,"Application Render",0.7219
2895.825,24,1,"Application Compose",0.7084
2900.2985,24,1,"SubmitCommandLists",4.4507
2900.4199,24,1,"Shadowmap packing",0.000300000014
2900.4263,24,1,"Render",0.720700026
2900.4304,24,1,"Procedural Animations",0.00230000005
2900.4345,24,1,"Script Components",0.000500000024
2900.439,24,1,"CPU Frame",2.37859988
2900.4429,24,1,"Input",0.231099993
2900.4492,24,1,"GUI Update",0.0634000003
2900.4531,24,1,"Frustum Culling",0.0804999992
2900.4571,24,1,"Animations",0
2900.4607,24,1,"Spring Dependencies",0.000500000024
2900.4649,24,1,"GUI Render",0.0829999968
2900.4682,24,1,"Physics",0.00190000003
2900.4718,24,1,"Update",0.422500014
2900.4753,24,1,"Fixed Update",0.000199999995
2900.4789,24,1,"Spline Update",0.00120000006
2900.4824,24,1,"Compose",0.707599998
2900.4858,24,1,"Update Buffers (CPU)",0.166999996
2901.1754,25,1,"RenderPath3D Update",0.3814
2901.1924,25,1,"Application Update",0.46
2901.904,25,1,"Application Render",0.7078
2902.6158,25,1,"Application Compose",0.6518
2907.2923,25,1,"SubmitCommandLists",4.6496
2907.4385,25,1,"Shadowmap packing",0.00079999998
2907.4464,25,1,"Render",0.707499981
2907.4494,25,1,"Procedural Animations",0.00359999994
2907.4532,25,1,"Script Components",0.000199999995
2907.457,25,1,"CPU Frame",2.28600001
2907.4603,25,1,"Input",0.209299996
2907.4646,25,1,"GUI Update",0.0533999987
2907.469,25,1,"Frustum Culling",0.0899000019
2907.4722,25,1,"Animations",0.000199999995
2907.4753,25,1,"Spring Dependencies",0.000699999975
2907.479,25,1,"GUI Render",0.0834000036
2907.4823,25,1,"Physics",0.0163000003
2907.4855,25,1,"Update",0.459699988
2907.4889,25,1,"Fixed Update",0.00980000012
2907.4927,25,1,"Spline Update",0.00109999999
2907.4963,25,1,"Compose",0.65109998
2907.5002,25,1,"Update Buffers (CPU)",0.173500001
2908.0828,26,1,"RenderPath3D Update",0.3071
2908.1002,26,1,"Application Update",0.3703
2909.0774,26,1,"Application Render",0.9728
2909.9275,26,1,"Application Compose",0.7695
2914.3078,26,1,"SubmitCommandLists",4.3269
2914.5363,26,1,"Shadowmap packing",0.000699999975
2914.5442,26,1,"Render",0.972000003
2914.5494,26,1,"Procedural Animations",0.0027999999
2914.5539,26,1,"Script Components",0.000300000014
2914.5608,26,1,"CPU Frame",2.61619997
2914.5651,26,1,"Input",0.201100007
2914.5717,26,1,"GUI Update",0.0401000008
2914.5771,26,1,"Frustum Culling",0.0882999972
2914.5804,26,1,"Animations",0.000199999995
2914.5845,26,1,"Spring Dependencies",9.99999975e-05
2914.591,26,1,"GUI Render",0.121100001
2914.5943,26,1,"Physics",0.00270000007
2914.5983,26,1,"Update",0.370099992
2914.6024,26,1,"Fixed Update",9.99999975e-05
2914.6059,26,1,"Spline Update",0.00039999999
2914.6096,26,1,"Compose",0.768599987
2914.6142,26,1,"Update Buffers (CPU)",0.146899998
2915.7845,27,1,"RenderPath3D Update",0.5164
2915.8128,27,1,"Application Update",0.6788
